"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Voorwaarde";"Waarde";"Type";"Invoertype";"Eenheid";"Criterium";"Indicator";"Belang"
"IV2014030315031995";"ZSCPQ188";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030315031995";"ZSCPQ188";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030315031995";"ZSCPQ188";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030315031995";"ZSCPQ188";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030315031995";"ZSCPQ188";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030315031995";"ZSCPQ188";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"99";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"2";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030315124036";"ZSCPQ189";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"99";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"2";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030315161557";"ZSCPQ190";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"97";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"1";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"bedekking riet";"75";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"bedekking riet";"75";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"habitattype lager dan het klif";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"schorklifvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030410161165";"ZSCPQ171";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030411101491";"ZSCPQ176";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030411130087";"ZSCPQ177";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030411161844";"ZSCPQ178";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030411195942";"ZSCPQ179";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030411215613";"ZSCPQ172";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030411242385";"ZSCPQ173";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030411281773";"ZSCPQ174";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014030411305777";"ZSCPQ175";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014030411342143";"ZSCPQ180";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014030411342143";"ZSCPQ180";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014030411342143";"ZSCPQ180";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014030411342143";"ZSCPQ180";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014030411342143";"ZSCPQ180";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
