"";"CodeLocatie";"Waterloop";"X";"Y";"datum";"Meetnet";"ID";"Habitattype";"SGO";"SBZH";"IDToon";"Regio";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"Waarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"519";"TR274000.3";"KLEINE NETE";190875;211820;2010-06-17;"monitoringVMM_KRW";"TR274000.3_17/06/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"520";"TR274000.3";"KLEINE NETE";190875;211820;2010-06-17;"monitoringVMM_KRW";"TR274000.3_17/06/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"521";"TR274000.3";"KLEINE NETE";190875;211820;2010-06-17;"monitoringVMM_KRW";"TR274000.3_17/06/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"5.3 - 29.6";"Percentage";NA;"%";"berekend";100;TRUE;0,419392944906667
"522";"TR274000.3";"KLEINE NETE";190875;211820;2010-06-17;"monitoringVMM_KRW";"TR274000.3_17/06/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0 - 0.2";"Percentage";NA;"%";"berekend";100;TRUE;0,990005
"523";"TR274000.3";"KLEINE NETE";190875;211820;2010-06-17;"monitoringVMM_KRW";"TR274000.3_17/06/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"524";"TR274000.3";"KLEINE NETE";190875;211820;2010-06-17;"monitoringVMM_KRW";"TR274000.3_17/06/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"33.9 - 75.4";"Percentage";NA;"%";"berekend";100;FALSE;-0,35257516179761
"525";"TR274000.3";"KLEINE NETE";190875;211820;2010-06-17;"monitoringVMM_KRW";"TR274000.3_17/06/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"526";"TR274000.3";"KLEINE NETE";190875;211820;2010-06-17;"monitoringVMM_KRW";"TR274000.3_17/06/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;FALSE;-0,5
"527";"TR274000.3";"KLEINE NETE";190875;211820;2010-06-17;"monitoringVMM_KRW";"TR274000.3_17/06/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"5.3 - 29.6";"Percentage";NA;"%";"berekend";100;TRUE;0,419392944906667
"528";"TR274000.3";"KLEINE NETE";190875;211820;2010-06-17;"monitoringVMM_KRW";"TR274000.3_17/06/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0 - 0.2";"Percentage";NA;"%";"berekend";100;FALSE;0,000999499999999987
"529";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"53.3 - 89.2";"Percentage";NA;"%";"berekend";100;FALSE;-0,0426146603433231
"530";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"531";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"532";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"2.2 - 8.8";"Percentage";NA;"%";"berekend";100;TRUE;0,8173683
"533";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"534";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"535";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"53.3 - 89.2";"Percentage";NA;"%";"berekend";100;FALSE;-0,589691997289996
"536";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"537";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;FALSE;-0,5
"538";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"2.2 - 8.8";"Percentage";NA;"%";"berekend";100;TRUE;0,8173683
"539";"TR274000.3";"KLEINE NETE";190875;211820;2013-07-18;"monitoringVMM_KRW";"TR274000.3_18/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"540";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"10.1 - 48.3";"Percentage";NA;"%";"berekend";100;TRUE;0,582980400784529
"541";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"2";"Geheel getal";NA;NA;"observatie";NA;FALSE;NA
"542";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"543";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.1 - 2";"Percentage";NA;"%";"berekend";100;TRUE;0,965
"544";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;1
"545";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"546";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"10.1 - 48.3";"Percentage";NA;"%";"berekend";100;FALSE;0,0269542684972339
"547";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"548";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"549";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.1 - 2";"Percentage";NA;"%";"berekend";100;TRUE;0,965
"550";"TR274000.3";"KLEINE NETE";190875;211820;2016-08-23;"monitoringVMM_KRW";"TR274000.3_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"551";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"86.5 - 98.7";"Percentage";NA;"%";"berekend";100;FALSE;-0,753504611978589
"552";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"553";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"554";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"25.4 - 54.8";"Percentage";NA;"%";"berekend";100;FALSE;-0,144130077925893
"555";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0.2 - 4";"Percentage";NA;"%";"berekend";100;TRUE;0,792005
"556";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"557";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"86.5 - 98.7";"Percentage";NA;"%";"berekend";100;FALSE;-0,894359119419395
"558";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"559";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;FALSE;-0,5
"560";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"25.4 - 54.8";"Percentage";NA;"%";"berekend";100;FALSE;-0,144130077925893
"561";"TR274000.3";"KLEINE NETE";190875;211820;2010-07-08;"monitoringVMM_KRW";"TR274000.3_8/07/2010";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0.2 - 4";"Percentage";NA;"%";"berekend";100;FALSE;0,0207995
"562";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"48.9 - 84.8";"Percentage";NA;"%";"berekend";100;FALSE;0,0450015938232069
"563";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"564";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"565";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"8.8 - 32.3";"Percentage";NA;"%";"berekend";100;FALSE;0,315425
"566";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"2 - 5";"Percentage";NA;"%";"berekend";100;TRUE;0,65
"567";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"568";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"48.9 - 84.8";"Percentage";NA;"%";"berekend";100;FALSE;-0,526426977605364
"569";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"570";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;FALSE;-0,5
"571";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"8.8 - 32.3";"Percentage";NA;"%";"berekend";100;FALSE;0,315425
"572";"TR276700.1";"KLEINE NETE";195578;214930;2013-07-17;"monitoringVMM_KRW";"TR276700.1_17/07/2013";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"2 - 5";"Percentage";NA;"%";"berekend";100;FALSE;0,035
"573";"TR276700.1";"KLEINE NETE";195578;214930;2016-08-23;"monitoringVMM_KRW";"TR276700.1_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"34.4 - 70.8";"Percentage";NA;"%";"berekend";100;FALSE;0,248604574061811
"574";"TR276700.1";"KLEINE NETE";195578;214930;2016-08-23;"monitoringVMM_KRW";"TR276700.1_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"575";"TR276700.1";"KLEINE NETE";195578;214930;2016-08-23;"monitoringVMM_KRW";"TR276700.1_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"576";"TR276700.1";"KLEINE NETE";195578;214930;2016-08-23;"monitoringVMM_KRW";"TR276700.1_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"5.1 - 26.7";"Percentage";NA;"%";"berekend";100;TRUE;0,469745340441666
"577";"TR276700.1";"KLEINE NETE";195578;214930;2016-08-23;"monitoringVMM_KRW";"TR276700.1_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0.1 - 2.1";"Percentage";NA;"%";"berekend";100;TRUE;0,8901
"578";"TR276700.1";"KLEINE NETE";195578;214930;2016-08-23;"monitoringVMM_KRW";"TR276700.1_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"579";"TR276700.1";"KLEINE NETE";195578;214930;2016-08-23;"monitoringVMM_KRW";"TR276700.1_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"34.4 - 70.8";"Percentage";NA;"%";"berekend";100;FALSE;-0,322823997366761
"580";"TR276700.1";"KLEINE NETE";195578;214930;2016-08-23;"monitoringVMM_KRW";"TR276700.1_23/08/2016";"3260";">50";"binnen_sa";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
