"";"ID";"Habitattype";"RecordingGivid";"UserReference";"LocationCode";"Observer";"VagueDateBegin";"Kolom1";"Betrouwbaarheid";"Waterpeil";"Regio";"SBZH";"ID_Plas";"OppKl";"Oppervlakte_plas";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"Waarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"1078";"LI_BOK_007_3130a_17";"3130_aom";"IV2017121312021093";"LI_BOK_007_3130a_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"1079";"LI_BOK_007_3130a_17";"3130_aom";"IV2017121312021093";"LI_BOK_007_3130a_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1080";"LI_BOK_007_3130a_17";"3130_aom";"IV2017121312021093";"LI_BOK_007_3130a_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"1081";"LI_BOK_007_3130a_17";"3130_aom";"IV2017121312021093";"LI_BOK_007_3130a_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"1082";"LI_BOK_007_3130a_17";"3130_aom";"IV2017121312021093";"LI_BOK_007_3130a_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"1083";"LI_BOK_007_3130a_17";"3130_aom";"IV2017121312021093";"LI_BOK_007_3130a_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1084";"LI_BOK_007_3130a_17";"3130_aom";"IV2017121312021093";"LI_BOK_007_3130a_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1085";"LI_BOK_007_3130a_17";"3130_aom";"IV2017121312021093";"LI_BOK_007_3130a_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1086";"LI_BOK_007_3130n_17";"3130_na";"IV2017121311494712";"LI_BOK_007_3130n_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";255;"2105";2105;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"1087";"LI_BOK_007_3130n_17";"3130_na";"IV2017121311494712";"LI_BOK_007_3130n_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Structuur";"verticale structuur";"B: < 30 % van de oever begroeid met opgaande vegetatie";1;"zb";258;"1";1;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1088";"LI_BOK_007_3130n_17";"3130_na";"IV2017121311494712";"LI_BOK_007_3130n_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Borstelbies, glaskroos en Naaldwaterbies) minstens frequent aanwezig";1;"b";254;"417";417;"aantal sleutelsoorten excl";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";10;FALSE;-1
"1089";"LI_BOK_007_3130n_17";"3130_na";"IV2017121311494712";"LI_BOK_007_3130n_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1307;"754";754;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"1090";"LI_BOK_007_3130n_17";"3130_na";"IV2017121311494712";"LI_BOK_007_3130n_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";250;"817";817;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1091";"LI_BOK_007_3130n_17";"3130_na";"IV2017121311494712";"LI_BOK_007_3130n_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";251;"1490";1490;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1092";"LI_BOK_007_3130n_17";"3130_na";"IV2017121311494712";"LI_BOK_007_3130n_17";"LI_BOK_007";"An Leyssen";"2016-09-20";"LI_BOK_007";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75059";"1 ha < Opp <= 5 ha";25272,535984;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";259;"1835";1835;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1093";"LI_BOK_008_3130a_16";"3130_aom";"IV2018082015012770";"LI_BOK_008_3130a_16";"LI_BOK_008";"An Leyssen";"2016-09-20";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0.4";"observatie";NA;FALSE;NA
"1094";"LI_BOK_008_3130a_16";"3130_aom";"IV2018082015012770";"LI_BOK_008_3130a_16";"LI_BOK_008";"An Leyssen";"2016-09-20";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"1095";"LI_BOK_008_3130a_16";"3130_aom";"IV2018082015012770";"LI_BOK_008_3130a_16";"LI_BOK_008";"An Leyssen";"2016-09-20";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1096";"LI_BOK_008_3130a_16";"3130_aom";"IV2018082015012770";"LI_BOK_008_3130a_16";"LI_BOK_008";"An Leyssen";"2016-09-20";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"1097";"LI_BOK_008_3130a_16";"3130_aom";"IV2018082015012770";"LI_BOK_008_3130a_16";"LI_BOK_008";"An Leyssen";"2016-09-20";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"1098";"LI_BOK_008_3130a_16";"3130_aom";"IV2018082015012770";"LI_BOK_008_3130a_16";"LI_BOK_008";"An Leyssen";"2016-09-20";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"90";"observatie";100;FALSE;-0,888888888888889
"1099";"LI_BOK_008_3130a_16";"3130_aom";"IV2018082015012770";"LI_BOK_008_3130a_16";"LI_BOK_008";"An Leyssen";"2016-09-20";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1100";"LI_BOK_008_3130a_16";"3130_aom";"IV2018082015012770";"LI_BOK_008_3130a_16";"LI_BOK_008";"An Leyssen";"2016-09-20";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,966666666666667
"1101";"LI_BOK_008_3130a_16";"3130_aom";"IV2018082015012770";"LI_BOK_008_3130a_16";"LI_BOK_008";"An Leyssen";"2016-09-20";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1102";"LI_BOK_008_3130n_16";"3130_na";"IV2018082014440693";"LI_BOK_008_3130n_16";"LI_BOK_008";"An Leyssen";"2016-09-08";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";255;"2105";2105;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1103";"LI_BOK_008_3130n_16";"3130_na";"IV2018082014440693";"LI_BOK_008_3130n_16";"LI_BOK_008";"An Leyssen";"2016-09-08";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Structuur";"verticale structuur";"B: < 30 % van de oever begroeid met opgaande vegetatie";1;"zb";258;"1";1;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"30";"observatie";100;FALSE;0
"1104";"LI_BOK_008_3130n_16";"3130_na";"IV2018082014440693";"LI_BOK_008_3130n_16";"LI_BOK_008";"An Leyssen";"2016-09-08";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Borstelbies, glaskroos en Naaldwaterbies) minstens frequent aanwezig";1;"b";254;"417";417;"aantal sleutelsoorten excl";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";10;FALSE;-1
"1105";"LI_BOK_008_3130n_16";"3130_na";"IV2018082014440693";"LI_BOK_008_3130n_16";"LI_BOK_008";"An Leyssen";"2016-09-08";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1307;"754";754;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"20";"observatie";100;FALSE;-0,111111111111111
"1106";"LI_BOK_008_3130n_16";"3130_na";"IV2018082014440693";"LI_BOK_008_3130n_16";"LI_BOK_008";"An Leyssen";"2016-09-08";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";250;"817";817;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1107";"LI_BOK_008_3130n_16";"3130_na";"IV2018082014440693";"LI_BOK_008_3130n_16";"LI_BOK_008";"An Leyssen";"2016-09-08";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";251;"1490";1490;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,966666666666667
"1108";"LI_BOK_008_3130n_16";"3130_na";"IV2018082014440693";"LI_BOK_008_3130n_16";"LI_BOK_008";"An Leyssen";"2016-09-08";"LI_BOK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_74284";"Opp <= 1 ha";4985,520946;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";259;"1835";1835;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1109";"LI_DKV_002_3140_17";"3140";"IV2017120813404463";"LI_DKV_002_3140_17";"LI_DKV_002";"Kevin Scheers";"2017-06-27";"LI_DKV_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";152,154621;"Versie 2.0";"3140";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";263;"2398 OR 2391";2398;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"4";"observatie";NA;TRUE;NA
"1110";"LI_DKV_002_3140_17";"3140";"IV2017120813404463";"LI_DKV_002_3140_17";"LI_DKV_002";"Kevin Scheers";"2017-06-27";"LI_DKV_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";152,154621;"Versie 2.0";"3140";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";263;"2398 OR 2391";2391;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"1111";"LI_DKV_002_3140_17";"3140";"IV2017120813404463";"LI_DKV_002_3140_17";"LI_DKV_002";"Kevin Scheers";"2017-06-27";"LI_DKV_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";152,154621;"Versie 2.0";"3140";"Structuur";"horizontale structuur";"B: kranswiervelden 1 - 10 m<U+00B2>";1;"zb";262;"2112";2112;"grootste vegetatievlek in m²";"1";">";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1112";"LI_DKV_002_3140_17";"3140";"IV2017120813404463";"LI_DKV_002_3140_17";"LI_DKV_002";"Kevin Scheers";"2017-06-27";"LI_DKV_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";152,154621;"Versie 2.0";"3140";"Vegetatie";"sleutelsoorten";"B: kranswiervelden aanwezig; kranswiervelden voor < 50 % bestaande uit sleutelsoorten";1;"b";266;"2135";2135;"kranswiervelden voor > = 50 % sleutelsoorten";"1";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"1";"observatie";NA;TRUE;NA
"1113";"LI_DKV_002_3140_17";"3140";"IV2017120813404463";"LI_DKV_002_3140_17";"LI_DKV_002";"Kevin Scheers";"2017-06-27";"LI_DKV_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";152,154621;"Versie 2.0";"3140";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1310;"746";746;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,966666666666667
"1114";"LI_DKV_002_3140_17";"3140";"IV2017120813404463";"LI_DKV_002_3140_17";"LI_DKV_002";"Kevin Scheers";"2017-06-27";"LI_DKV_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";152,154621;"Versie 2.0";"3140";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";267;"820";820;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1115";"LI_DON_002_3130a_17";"3130_aom";"IV2017120707274258";"LI_DON_002_3130a_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0.45";"observatie";NA;FALSE;NA
"1116";"LI_DON_002_3130a_17";"3130_aom";"IV2017120707274258";"LI_DON_002_3130a_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"1117";"LI_DON_002_3130a_17";"3130_aom";"IV2017120707274258";"LI_DON_002_3130a_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1118";"LI_DON_002_3130a_17";"3130_aom";"IV2017120707274258";"LI_DON_002_3130a_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"1119";"LI_DON_002_3130a_17";"3130_aom";"IV2017120707274258";"LI_DON_002_3130a_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"1120";"LI_DON_002_3130a_17";"3130_aom";"IV2017120707274258";"LI_DON_002_3130a_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"70";"observatie";100;FALSE;-0,666666666666667
"1121";"LI_DON_002_3130a_17";"3130_aom";"IV2017120707274258";"LI_DON_002_3130a_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1122";"LI_DON_002_3130a_17";"3130_aom";"IV2017120707274258";"LI_DON_002_3130a_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"60";"observatie";100;FALSE;-0,428571428571429
"1123";"LI_DON_002_3130a_17";"3130_aom";"IV2017120707274258";"LI_DON_002_3130a_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"70";"observatie";100;FALSE;-0,571428571428571
"1124";"LI_DON_002_3160_17";"3160";"IV2017120618385593";"LI_DON_002_3160_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3160";"Vegetatie";"sleutelsoorten";"B: 2 - 3 sleutelsoorten minstens frequent aanwezig";1;"b";286;"443";443;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"2";"berekend";9;TRUE;0
"1125";"LI_DON_002_3160_17";"3160";"IV2017120618385593";"LI_DON_002_3160_17";"LI_DON_002";"Vincent Smeekens & Kevin Scheers";"2017-09-22";"LI_DON_002";"hoog";"Normaal";"Atlantisch";"binnen";"16501";"5 ha < Opp < 50 ha";50477,601448;"Versie 2.0";"3160";"Verstoring";"elektrisch geleidend vermogen";"B: < 100 <U+00B5>S/cm";1;"b";282;"1967";1967;"elektrische geleidbaarheid in µS cm-1";"100";"<";"µS/cm";"Decimaal getal";NA;"Decimaal getal";NA;"µS/cm";"45.94";"observatie";NA;TRUE;0,5406
